Model: "sequential_1"
_________________________________________________________________
Layer (type)                 Output Shape              Param #   
=================================================================
flatten_1 (Flatten)          (None, 25)                0         
_________________________________________________________________
dense_1 (Dense)              (None, 32)                832       
_________________________________________________________________
dense_2 (Dense)              (None, 16)                528       
_________________________________________________________________
dense_3 (Dense)              (None, 8)                 136       
_________________________________________________________________
dense_4 (Dense)              (None, 1)                 9         
=================================================================
Total params: 1,505
Trainable params: 1,505
Non-trainable params: 0
_________________________________________________________________
None
[Info] Start Uniform Random Simulation.
Training for 100000 steps ...
   100/100000: episode: 1, duration: 0.178s, episode steps: 100, steps per second: 561, episode reward: 17.026, mean reward: 0.170 [0.030, 0.452], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.645, 10.323], loss: --, mae: --, mean_q: --
 49100/100000: episode: 491, duration: 0.577s, episode steps: 100, steps per second: 173, episode reward: 18.453, mean reward: 0.185 [0.017, 0.470], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-1.279, 10.098], loss: 0.003710, mae: 0.066958, mean_q: 0.334453
 49200/100000: episode: 492, duration: 0.601s, episode steps: 100, steps per second: 166, episode reward: 17.587, mean reward: 0.176 [0.007, 0.538], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-1.208, 10.121], loss: 0.003781, mae: 0.068413, mean_q: 0.335999
 49300/100000: episode: 493, duration: 0.579s, episode steps: 100, steps per second: 173, episode reward: 14.144, mean reward: 0.141 [0.003, 0.382], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.902, 10.140], loss: 0.003631, mae: 0.066805, mean_q: 0.331701
 49400/100000: episode: 494, duration: 0.560s, episode steps: 100, steps per second: 179, episode reward: 13.516, mean reward: 0.135 [0.007, 0.337], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-0.639, 10.105], loss: 0.003582, mae: 0.066555, mean_q: 0.331020
 49500/100000: episode: 495, duration: 0.558s, episode steps: 100, steps per second: 179, episode reward: 13.919, mean reward: 0.139 [0.007, 0.448], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-1.051, 10.098], loss: 0.003806, mae: 0.068012, mean_q: 0.327734
 49600/100000: episode: 496, duration: 0.563s, episode steps: 100, steps per second: 178, episode reward: 16.911, mean reward: 0.169 [0.010, 0.366], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-0.610, 10.098], loss: 0.003545, mae: 0.065530, mean_q: 0.323763
 49700/100000: episode: 497, duration: 0.579s, episode steps: 100, steps per second: 173, episode reward: 19.449, mean reward: 0.194 [0.016, 0.402], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-1.333, 10.394], loss: 0.003864, mae: 0.069889, mean_q: 0.321682
 49800/100000: episode: 498, duration: 0.605s, episode steps: 100, steps per second: 165, episode reward: 14.008, mean reward: 0.140 [0.009, 0.341], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.891, 10.129], loss: 0.003593, mae: 0.067204, mean_q: 0.319855
 49900/100000: episode: 499, duration: 0.618s, episode steps: 100, steps per second: 162, episode reward: 12.828, mean reward: 0.128 [0.001, 0.406], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-1.634, 10.256], loss: 0.003633, mae: 0.066412, mean_q: 0.324866
 50000/100000: episode: 500, duration: 0.561s, episode steps: 100, steps per second: 178, episode reward: 14.561, mean reward: 0.146 [0.006, 0.422], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.905, 10.183], loss: 0.003595, mae: 0.066483, mean_q: 0.325767
 50100/100000: episode: 501, duration: 0.519s, episode steps: 100, steps per second: 193, episode reward: 14.399, mean reward: 0.144 [0.005, 0.353], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.599, 10.098], loss: 0.003576, mae: 0.066533, mean_q: 0.321300
 50200/100000: episode: 502, duration: 0.558s, episode steps: 100, steps per second: 179, episode reward: 14.578, mean reward: 0.146 [0.010, 0.406], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-0.965, 10.216], loss: 0.003668, mae: 0.067157, mean_q: 0.326315
 50300/100000: episode: 503, duration: 0.550s, episode steps: 100, steps per second: 182, episode reward: 16.120, mean reward: 0.161 [0.016, 0.387], mean action: 0.000 [0.000, 0.000], mean observation: 1.416 [-1.133, 10.098], loss: 0.003385, mae: 0.065144, mean_q: 0.319720
 50400/100000: episode: 504, duration: 0.595s, episode steps: 100, steps per second: 168, episode reward: 19.476, mean reward: 0.195 [0.022, 0.430], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.659, 10.098], loss: 0.003552, mae: 0.066627, mean_q: 0.319069
 50500/100000: episode: 505, duration: 0.587s, episode steps: 100, steps per second: 170, episode reward: 22.246, mean reward: 0.222 [0.032, 0.459], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-1.035, 10.098], loss: 0.003769, mae: 0.068196, mean_q: 0.320382
 50600/100000: episode: 506, duration: 0.581s, episode steps: 100, steps per second: 172, episode reward: 16.546, mean reward: 0.165 [0.005, 0.409], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-1.121, 10.158], loss: 0.003444, mae: 0.064597, mean_q: 0.321954
 50700/100000: episode: 507, duration: 0.572s, episode steps: 100, steps per second: 175, episode reward: 12.048, mean reward: 0.120 [0.009, 0.321], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.661, 10.098], loss: 0.003915, mae: 0.069322, mean_q: 0.321020
 50800/100000: episode: 508, duration: 0.606s, episode steps: 100, steps per second: 165, episode reward: 18.620, mean reward: 0.186 [0.041, 0.486], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-1.326, 10.216], loss: 0.003718, mae: 0.067861, mean_q: 0.321257
 50900/100000: episode: 509, duration: 0.781s, episode steps: 100, steps per second: 128, episode reward: 17.753, mean reward: 0.178 [0.037, 0.431], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.813, 10.098], loss: 0.003660, mae: 0.067303, mean_q: 0.321632
 51000/100000: episode: 510, duration: 0.622s, episode steps: 100, steps per second: 161, episode reward: 17.915, mean reward: 0.179 [0.015, 0.359], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.213, 10.098], loss: 0.004070, mae: 0.069700, mean_q: 0.323030
 51100/100000: episode: 511, duration: 0.651s, episode steps: 100, steps per second: 154, episode reward: 18.965, mean reward: 0.190 [0.025, 0.377], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.622, 10.098], loss: 0.003569, mae: 0.066274, mean_q: 0.327879
 51200/100000: episode: 512, duration: 0.603s, episode steps: 100, steps per second: 166, episode reward: 14.233, mean reward: 0.142 [0.018, 0.305], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.630, 10.102], loss: 0.003628, mae: 0.067272, mean_q: 0.326484
 51300/100000: episode: 513, duration: 0.774s, episode steps: 100, steps per second: 129, episode reward: 11.629, mean reward: 0.116 [0.009, 0.374], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.606, 10.098], loss: 0.003599, mae: 0.066447, mean_q: 0.326089
 51400/100000: episode: 514, duration: 0.770s, episode steps: 100, steps per second: 130, episode reward: 16.873, mean reward: 0.169 [0.025, 0.362], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-0.631, 10.098], loss: 0.003795, mae: 0.068480, mean_q: 0.324470
 51500/100000: episode: 515, duration: 0.690s, episode steps: 100, steps per second: 145, episode reward: 19.490, mean reward: 0.195 [0.012, 0.486], mean action: 0.000 [0.000, 0.000], mean observation: 1.417 [-1.039, 10.137], loss: 0.003649, mae: 0.066916, mean_q: 0.323729
 51600/100000: episode: 516, duration: 0.614s, episode steps: 100, steps per second: 163, episode reward: 23.762, mean reward: 0.238 [0.023, 0.551], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-1.144, 10.508], loss: 0.003709, mae: 0.067698, mean_q: 0.327718
 51700/100000: episode: 517, duration: 0.737s, episode steps: 100, steps per second: 136, episode reward: 16.352, mean reward: 0.164 [0.018, 0.498], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-1.358, 10.132], loss: 0.003640, mae: 0.066531, mean_q: 0.324537
 51800/100000: episode: 518, duration: 0.658s, episode steps: 100, steps per second: 152, episode reward: 19.313, mean reward: 0.193 [0.034, 0.399], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.731, 10.236], loss: 0.003975, mae: 0.069605, mean_q: 0.329096
 51900/100000: episode: 519, duration: 0.681s, episode steps: 100, steps per second: 147, episode reward: 21.136, mean reward: 0.211 [0.039, 0.442], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.047, 10.098], loss: 0.003926, mae: 0.069255, mean_q: 0.332493
 52000/100000: episode: 520, duration: 0.691s, episode steps: 100, steps per second: 145, episode reward: 18.145, mean reward: 0.181 [0.015, 0.434], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.335, 10.098], loss: 0.003761, mae: 0.067990, mean_q: 0.330029
 52100/100000: episode: 521, duration: 0.594s, episode steps: 100, steps per second: 168, episode reward: 17.768, mean reward: 0.178 [0.020, 0.422], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.528, 10.098], loss: 0.003897, mae: 0.068578, mean_q: 0.326313
 52200/100000: episode: 522, duration: 0.596s, episode steps: 100, steps per second: 168, episode reward: 17.872, mean reward: 0.179 [0.016, 0.382], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.812, 10.098], loss: 0.003654, mae: 0.067295, mean_q: 0.330203
 52300/100000: episode: 523, duration: 0.635s, episode steps: 100, steps per second: 157, episode reward: 14.003, mean reward: 0.140 [0.021, 0.311], mean action: 0.000 [0.000, 0.000], mean observation: 1.418 [-1.609, 10.098], loss: 0.003935, mae: 0.070243, mean_q: 0.335308
 52400/100000: episode: 524, duration: 0.639s, episode steps: 100, steps per second: 156, episode reward: 19.608, mean reward: 0.196 [0.013, 0.444], mean action: 0.000 [0.000, 0.000], mean observation: 1.418 [-1.132, 10.344], loss: 0.003915, mae: 0.069072, mean_q: 0.334964
 52500/100000: episode: 525, duration: 0.672s, episode steps: 100, steps per second: 149, episode reward: 16.873, mean reward: 0.169 [0.023, 0.392], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.681, 10.098], loss: 0.004014, mae: 0.069806, mean_q: 0.335983
 52600/100000: episode: 526, duration: 0.683s, episode steps: 100, steps per second: 146, episode reward: 15.529, mean reward: 0.155 [0.018, 0.389], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.902, 10.116], loss: 0.003442, mae: 0.064851, mean_q: 0.332090
 52700/100000: episode: 527, duration: 0.669s, episode steps: 100, steps per second: 149, episode reward: 15.555, mean reward: 0.156 [0.025, 0.387], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.077, 10.098], loss: 0.003869, mae: 0.068716, mean_q: 0.330151
 52800/100000: episode: 528, duration: 0.627s, episode steps: 100, steps per second: 160, episode reward: 17.148, mean reward: 0.171 [0.021, 0.495], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.951, 10.213], loss: 0.004259, mae: 0.072314, mean_q: 0.333682
 52900/100000: episode: 529, duration: 0.657s, episode steps: 100, steps per second: 152, episode reward: 14.152, mean reward: 0.142 [0.016, 0.355], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-0.825, 10.202], loss: 0.003772, mae: 0.067789, mean_q: 0.331990
 53000/100000: episode: 530, duration: 0.580s, episode steps: 100, steps per second: 172, episode reward: 15.594, mean reward: 0.156 [0.013, 0.402], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.352, 10.154], loss: 0.003741, mae: 0.068367, mean_q: 0.323555
 53100/100000: episode: 531, duration: 0.633s, episode steps: 100, steps per second: 158, episode reward: 16.547, mean reward: 0.165 [0.032, 0.404], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.497, 10.405], loss: 0.003695, mae: 0.067371, mean_q: 0.327411
 53200/100000: episode: 532, duration: 0.569s, episode steps: 100, steps per second: 176, episode reward: 16.384, mean reward: 0.164 [0.014, 0.686], mean action: 0.000 [0.000, 0.000], mean observation: 1.440 [-0.865, 10.266], loss: 0.003679, mae: 0.066710, mean_q: 0.327486
 53300/100000: episode: 533, duration: 0.577s, episode steps: 100, steps per second: 173, episode reward: 19.375, mean reward: 0.194 [0.013, 0.404], mean action: 0.000 [0.000, 0.000], mean observation: 1.439 [-0.402, 10.371], loss: 0.003789, mae: 0.067680, mean_q: 0.325691
 53400/100000: episode: 534, duration: 0.641s, episode steps: 100, steps per second: 156, episode reward: 14.581, mean reward: 0.146 [0.033, 0.317], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.576, 10.098], loss: 0.003881, mae: 0.068820, mean_q: 0.331229
 53500/100000: episode: 535, duration: 0.907s, episode steps: 100, steps per second: 110, episode reward: 15.292, mean reward: 0.153 [0.017, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.890, 10.098], loss: 0.004023, mae: 0.070467, mean_q: 0.331430
 53600/100000: episode: 536, duration: 0.994s, episode steps: 100, steps per second: 101, episode reward: 15.124, mean reward: 0.151 [0.006, 0.410], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.145, 10.098], loss: 0.003701, mae: 0.067201, mean_q: 0.329002
 53700/100000: episode: 537, duration: 0.970s, episode steps: 100, steps per second: 103, episode reward: 18.033, mean reward: 0.180 [0.019, 0.406], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.653, 10.125], loss: 0.003881, mae: 0.068304, mean_q: 0.329643
 53800/100000: episode: 538, duration: 0.751s, episode steps: 100, steps per second: 133, episode reward: 14.396, mean reward: 0.144 [0.023, 0.351], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-2.264, 10.098], loss: 0.003750, mae: 0.068430, mean_q: 0.329755
 53900/100000: episode: 539, duration: 0.560s, episode steps: 100, steps per second: 179, episode reward: 15.512, mean reward: 0.155 [0.012, 0.363], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-1.119, 10.098], loss: 0.003975, mae: 0.069736, mean_q: 0.325351
 54000/100000: episode: 540, duration: 0.570s, episode steps: 100, steps per second: 175, episode reward: 13.219, mean reward: 0.132 [0.011, 0.356], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.794, 10.113], loss: 0.003692, mae: 0.067283, mean_q: 0.324983
 54100/100000: episode: 541, duration: 0.670s, episode steps: 100, steps per second: 149, episode reward: 15.938, mean reward: 0.159 [0.022, 0.398], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-2.340, 10.098], loss: 0.003820, mae: 0.068405, mean_q: 0.322756
 54200/100000: episode: 542, duration: 0.679s, episode steps: 100, steps per second: 147, episode reward: 15.909, mean reward: 0.159 [0.008, 0.440], mean action: 0.000 [0.000, 0.000], mean observation: 1.423 [-0.627, 10.098], loss: 0.004041, mae: 0.069554, mean_q: 0.325408
 54300/100000: episode: 543, duration: 0.699s, episode steps: 100, steps per second: 143, episode reward: 13.904, mean reward: 0.139 [0.008, 0.376], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.996, 10.098], loss: 0.003858, mae: 0.067650, mean_q: 0.320286
 54400/100000: episode: 544, duration: 0.700s, episode steps: 100, steps per second: 143, episode reward: 14.263, mean reward: 0.143 [0.020, 0.386], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.559, 10.098], loss: 0.003776, mae: 0.068830, mean_q: 0.318828
 54500/100000: episode: 545, duration: 0.640s, episode steps: 100, steps per second: 156, episode reward: 15.335, mean reward: 0.153 [0.018, 0.400], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.619, 10.172], loss: 0.003754, mae: 0.068314, mean_q: 0.324584
 54600/100000: episode: 546, duration: 0.760s, episode steps: 100, steps per second: 132, episode reward: 15.467, mean reward: 0.155 [0.017, 0.398], mean action: 0.000 [0.000, 0.000], mean observation: 1.438 [-1.085, 10.305], loss: 0.003601, mae: 0.066329, mean_q: 0.325256
 54700/100000: episode: 547, duration: 0.633s, episode steps: 100, steps per second: 158, episode reward: 16.949, mean reward: 0.169 [0.005, 0.458], mean action: 0.000 [0.000, 0.000], mean observation: 1.438 [-0.812, 10.103], loss: 0.003765, mae: 0.068757, mean_q: 0.323128
 54800/100000: episode: 548, duration: 0.763s, episode steps: 100, steps per second: 131, episode reward: 14.008, mean reward: 0.140 [0.014, 0.318], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.710, 10.098], loss: 0.003694, mae: 0.067448, mean_q: 0.319103
 54900/100000: episode: 549, duration: 0.730s, episode steps: 100, steps per second: 137, episode reward: 13.114, mean reward: 0.131 [0.022, 0.371], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-1.155, 10.098], loss: 0.003927, mae: 0.069403, mean_q: 0.322263
 55000/100000: episode: 550, duration: 0.725s, episode steps: 100, steps per second: 138, episode reward: 15.738, mean reward: 0.157 [0.033, 0.382], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-1.523, 10.208], loss: 0.003794, mae: 0.068676, mean_q: 0.322350
 55100/100000: episode: 551, duration: 0.682s, episode steps: 100, steps per second: 147, episode reward: 17.285, mean reward: 0.173 [0.010, 0.528], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.798, 10.139], loss: 0.004001, mae: 0.070158, mean_q: 0.324866
 55200/100000: episode: 552, duration: 0.793s, episode steps: 100, steps per second: 126, episode reward: 24.706, mean reward: 0.247 [0.046, 0.458], mean action: 0.000 [0.000, 0.000], mean observation: 1.441 [-0.878, 10.376], loss: 0.003838, mae: 0.068737, mean_q: 0.326272
 55300/100000: episode: 553, duration: 0.658s, episode steps: 100, steps per second: 152, episode reward: 15.839, mean reward: 0.158 [0.026, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.960, 10.098], loss: 0.003988, mae: 0.069812, mean_q: 0.332493
 55400/100000: episode: 554, duration: 0.703s, episode steps: 100, steps per second: 142, episode reward: 14.061, mean reward: 0.141 [0.007, 0.342], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.898, 10.098], loss: 0.003972, mae: 0.069750, mean_q: 0.328081
 55500/100000: episode: 555, duration: 0.756s, episode steps: 100, steps per second: 132, episode reward: 13.318, mean reward: 0.133 [0.009, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.458, 10.098], loss: 0.003951, mae: 0.070486, mean_q: 0.328030
 55600/100000: episode: 556, duration: 0.575s, episode steps: 100, steps per second: 174, episode reward: 14.324, mean reward: 0.143 [0.016, 0.412], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-1.621, 10.098], loss: 0.003610, mae: 0.067416, mean_q: 0.323221
 55700/100000: episode: 557, duration: 0.632s, episode steps: 100, steps per second: 158, episode reward: 17.724, mean reward: 0.177 [0.009, 0.429], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.526, 10.166], loss: 0.003642, mae: 0.067214, mean_q: 0.326723
 55800/100000: episode: 558, duration: 0.692s, episode steps: 100, steps per second: 145, episode reward: 14.896, mean reward: 0.149 [0.003, 0.426], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.531, 10.098], loss: 0.003943, mae: 0.070050, mean_q: 0.319765
 55900/100000: episode: 559, duration: 0.694s, episode steps: 100, steps per second: 144, episode reward: 22.242, mean reward: 0.222 [0.045, 0.541], mean action: 0.000 [0.000, 0.000], mean observation: 1.421 [-1.046, 10.098], loss: 0.004057, mae: 0.070295, mean_q: 0.323833
 56000/100000: episode: 560, duration: 0.643s, episode steps: 100, steps per second: 155, episode reward: 20.872, mean reward: 0.209 [0.016, 0.483], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-1.357, 10.406], loss: 0.003820, mae: 0.068490, mean_q: 0.321329
 56100/100000: episode: 561, duration: 0.644s, episode steps: 100, steps per second: 155, episode reward: 17.443, mean reward: 0.174 [0.025, 0.522], mean action: 0.000 [0.000, 0.000], mean observation: 1.423 [-1.023, 10.253], loss: 0.003772, mae: 0.067308, mean_q: 0.323825
 56200/100000: episode: 562, duration: 0.537s, episode steps: 100, steps per second: 186, episode reward: 15.582, mean reward: 0.156 [0.018, 0.456], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-0.591, 10.098], loss: 0.003935, mae: 0.068834, mean_q: 0.323264
 56300/100000: episode: 563, duration: 0.568s, episode steps: 100, steps per second: 176, episode reward: 19.377, mean reward: 0.194 [0.013, 0.463], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-0.496, 10.332], loss: 0.003761, mae: 0.068170, mean_q: 0.325714
 56400/100000: episode: 564, duration: 0.712s, episode steps: 100, steps per second: 141, episode reward: 18.223, mean reward: 0.182 [0.007, 0.445], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-0.695, 10.337], loss: 0.004066, mae: 0.070078, mean_q: 0.327752
 56500/100000: episode: 565, duration: 0.641s, episode steps: 100, steps per second: 156, episode reward: 14.399, mean reward: 0.144 [0.001, 0.450], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.568, 10.203], loss: 0.003990, mae: 0.069654, mean_q: 0.323491
 56600/100000: episode: 566, duration: 0.691s, episode steps: 100, steps per second: 145, episode reward: 15.570, mean reward: 0.156 [0.010, 0.388], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.606, 10.269], loss: 0.004050, mae: 0.069802, mean_q: 0.326540
 56700/100000: episode: 567, duration: 0.650s, episode steps: 100, steps per second: 154, episode reward: 17.369, mean reward: 0.174 [0.013, 0.446], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.137, 10.116], loss: 0.003974, mae: 0.069853, mean_q: 0.325967
 56800/100000: episode: 568, duration: 0.694s, episode steps: 100, steps per second: 144, episode reward: 14.004, mean reward: 0.140 [0.021, 0.362], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.565, 10.098], loss: 0.004168, mae: 0.070620, mean_q: 0.322298
 56900/100000: episode: 569, duration: 0.695s, episode steps: 100, steps per second: 144, episode reward: 17.509, mean reward: 0.175 [0.033, 0.583], mean action: 0.000 [0.000, 0.000], mean observation: 1.438 [-0.381, 10.248], loss: 0.004313, mae: 0.072109, mean_q: 0.325595
 57000/100000: episode: 570, duration: 0.712s, episode steps: 100, steps per second: 141, episode reward: 14.937, mean reward: 0.149 [0.011, 0.448], mean action: 0.000 [0.000, 0.000], mean observation: 1.421 [-1.591, 10.272], loss: 0.003937, mae: 0.068720, mean_q: 0.322233
 57100/100000: episode: 571, duration: 0.562s, episode steps: 100, steps per second: 178, episode reward: 13.532, mean reward: 0.135 [0.008, 0.322], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.527, 10.176], loss: 0.004001, mae: 0.069472, mean_q: 0.319152
 57200/100000: episode: 572, duration: 0.559s, episode steps: 100, steps per second: 179, episode reward: 15.285, mean reward: 0.153 [0.009, 0.443], mean action: 0.000 [0.000, 0.000], mean observation: 1.442 [-0.752, 10.255], loss: 0.003992, mae: 0.069962, mean_q: 0.319985
 57300/100000: episode: 573, duration: 0.591s, episode steps: 100, steps per second: 169, episode reward: 17.153, mean reward: 0.172 [0.026, 0.356], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-0.674, 10.098], loss: 0.003857, mae: 0.069005, mean_q: 0.315641
 57400/100000: episode: 574, duration: 0.751s, episode steps: 100, steps per second: 133, episode reward: 16.902, mean reward: 0.169 [0.046, 0.405], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-1.202, 10.098], loss: 0.003938, mae: 0.068565, mean_q: 0.318010
 57500/100000: episode: 575, duration: 0.658s, episode steps: 100, steps per second: 152, episode reward: 18.094, mean reward: 0.181 [0.007, 0.465], mean action: 0.000 [0.000, 0.000], mean observation: 1.417 [-1.035, 10.098], loss: 0.003752, mae: 0.068132, mean_q: 0.313719
 57600/100000: episode: 576, duration: 0.711s, episode steps: 100, steps per second: 141, episode reward: 14.440, mean reward: 0.144 [0.011, 0.421], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.522, 10.098], loss: 0.004259, mae: 0.071481, mean_q: 0.318336
 57700/100000: episode: 577, duration: 0.706s, episode steps: 100, steps per second: 142, episode reward: 16.369, mean reward: 0.164 [0.011, 0.389], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.613, 10.098], loss: 0.003974, mae: 0.068905, mean_q: 0.318335
 57800/100000: episode: 578, duration: 0.563s, episode steps: 100, steps per second: 178, episode reward: 15.897, mean reward: 0.159 [0.012, 0.412], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-0.447, 10.098], loss: 0.003845, mae: 0.068534, mean_q: 0.317117
 57900/100000: episode: 579, duration: 0.555s, episode steps: 100, steps per second: 180, episode reward: 14.643, mean reward: 0.146 [0.003, 0.371], mean action: 0.000 [0.000, 0.000], mean observation: 1.436 [-1.305, 10.250], loss: 0.003800, mae: 0.067687, mean_q: 0.319041
 58000/100000: episode: 580, duration: 0.571s, episode steps: 100, steps per second: 175, episode reward: 16.583, mean reward: 0.166 [0.027, 0.396], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-0.868, 10.098], loss: 0.003929, mae: 0.068379, mean_q: 0.316300
 58100/100000: episode: 581, duration: 0.706s, episode steps: 100, steps per second: 142, episode reward: 20.134, mean reward: 0.201 [0.007, 0.380], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-1.390, 10.245], loss: 0.003918, mae: 0.068751, mean_q: 0.318278
 58200/100000: episode: 582, duration: 0.656s, episode steps: 100, steps per second: 153, episode reward: 17.670, mean reward: 0.177 [0.042, 0.496], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.231, 10.098], loss: 0.004025, mae: 0.070314, mean_q: 0.317061
 58300/100000: episode: 583, duration: 0.637s, episode steps: 100, steps per second: 157, episode reward: 13.762, mean reward: 0.138 [0.011, 0.289], mean action: 0.000 [0.000, 0.000], mean observation: 1.419 [-0.913, 10.098], loss: 0.003894, mae: 0.069210, mean_q: 0.313670
 58400/100000: episode: 584, duration: 0.655s, episode steps: 100, steps per second: 153, episode reward: 14.715, mean reward: 0.147 [0.004, 0.446], mean action: 0.000 [0.000, 0.000], mean observation: 1.439 [-0.642, 10.124], loss: 0.003831, mae: 0.068359, mean_q: 0.311517
 58500/100000: episode: 585, duration: 0.632s, episode steps: 100, steps per second: 158, episode reward: 15.479, mean reward: 0.155 [0.024, 0.326], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.248, 10.263], loss: 0.004107, mae: 0.071092, mean_q: 0.318344
 58600/100000: episode: 586, duration: 0.622s, episode steps: 100, steps per second: 161, episode reward: 16.588, mean reward: 0.166 [0.017, 0.412], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.385, 10.098], loss: 0.003857, mae: 0.068083, mean_q: 0.316305
 58700/100000: episode: 587, duration: 0.716s, episode steps: 100, steps per second: 140, episode reward: 15.956, mean reward: 0.160 [0.010, 0.428], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-1.446, 10.118], loss: 0.003784, mae: 0.068073, mean_q: 0.317635
 58800/100000: episode: 588, duration: 0.635s, episode steps: 100, steps per second: 158, episode reward: 20.851, mean reward: 0.209 [0.012, 0.509], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-0.482, 10.098], loss: 0.004114, mae: 0.070475, mean_q: 0.318085
 58900/100000: episode: 589, duration: 0.708s, episode steps: 100, steps per second: 141, episode reward: 16.780, mean reward: 0.168 [0.004, 0.407], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-0.937, 10.216], loss: 0.003848, mae: 0.069006, mean_q: 0.314586
